Testing Spam Data
ID, WordCount, AverageWordLength, CharacterCount, SpecialCharacterCount, URLCount, LongWordCount, ShortWordCount, LongestWord, NumSpamWords, SpamDistance, HamDistance, Guess
693, 123.0, 4.19, 641.0, 0.0, 4.0, 0.0, 12.0, 11.0, 0.0, 0.70, 0.40, HAM
2379, 1225.0, 5.01, 7370.0, 2.0, 4.0, 0.0, 32.0, 15.0, 2.0, 1.03, 1.28, SPAM
1405, 110.0, 4.64, 623.0, 47.0, 9.0, 10.0, 4.0, 47.0, 0.0, 0.74, 0.73, HAM
2490, 150.0, 4.32, 801.0, 0.0, 3.0, 0.0, 5.0, 11.0, 0.0, 0.69, 0.37, HAM
2164, 60.0, 4.57, 337.0, 0.0, 2.0, 0.0, 2.0, 13.0, 1.0, 0.68, 0.37, HAM
806, 411.0, 4.34, 2197.0, 0.0, 0.0, 0.0, 27.0, 14.0, 0.0, 0.67, 0.47, HAM
1286, 103.0, 4.92, 613.0, 48.0, 2.0, 11.0, 3.0, 47.0, 0.0, 0.67, 0.63, HAM
344, 56.0, 3.68, 264.0, 0.0, 1.0, 0.0, 6.0, 8.0, 0.0, 0.86, 0.62, HAM
55, 115.0, 4.31, 613.0, 0.0, 3.0, 0.0, 8.0, 12.0, 0.0, 0.69, 0.37, HAM
1687, 160.0, 4.17, 830.0, 2.0, 0.0, 0.0, 14.0, 13.0, 1.0, 0.69, 0.42, HAM
1665, 79.0, 4.68, 451.0, 0.0, 1.0, 0.0, 4.0, 10.0, 0.0, 0.71, 0.39, HAM
2372, 32.0, 4.55, 180.0, 0.0, 3.0, 0.0, 2.0, 13.0, 0.0, 0.72, 0.38, HAM
1332, 95.0, 4.71, 545.0, 47.0, 4.0, 10.0, 9.0, 47.0, 0.0, 0.66, 0.60, HAM
868, 80.0, 4.48, 441.0, 0.0, 3.0, 0.0, 8.0, 14.0, 0.0, 0.69, 0.34, HAM
1318, 138.0, 4.41, 749.0, 47.0, 5.0, 10.0, 11.0, 47.0, 0.0, 0.67, 0.62, HAM
953, 205.0, 4.15, 1057.0, 1.0, 2.0, 0.0, 13.0, 11.0, 2.0, 0.63, 0.55, HAM
1505, 86.0, 4.03, 435.0, 0.0, 1.0, 0.0, 6.0, 9.0, 0.0, 0.78, 0.49, HAM
1414, 198.0, 4.44, 1079.0, 0.0, 1.0, 0.0, 8.0, 12.0, 0.0, 0.67, 0.35, HAM
1388, 149.0, 6.07, 1057.0, 49.0, 4.0, 10.0, 7.0, 47.0, 0.0, 0.68, 0.90, SPAM
1670, 133.0, 3.99, 665.0, 0.0, 1.0, 0.0, 12.0, 10.0, 2.0, 0.71, 0.62, HAM
2144, 12.0, 5.38, 80.0, 0.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.72, 0.53, HAM
327, 415.0, 4.82, 2420.0, 0.0, 3.0, 0.0, 13.0, 16.0, 1.0, 0.51, 0.36, HAM
1869, 25.0, 3.65, 118.0, 2.0, 3.0, 0.0, 4.0, 6.0, 0.0, 0.85, 0.63, HAM
911, 112.0, 4.42, 609.0, 0.0, 4.0, 0.0, 14.0, 12.0, 0.0, 0.67, 0.35, HAM
2185, 86.0, 4.63, 487.0, 2.0, 4.0, 0.0, 5.0, 13.0, 0.0, 0.66, 0.33, HAM
1352, 484.0, 4.96, 2888.0, 84.0, 5.0, 10.0, 27.0, 47.0, 1.0, 0.83, 1.11, SPAM
1694, 47.0, 4.23, 248.0, 0.0, 1.0, 0.0, 5.0, 10.0, 1.0, 0.74, 0.45, HAM
1806, 128.0, 4.89, 757.0, 0.0, 5.0, 0.0, 2.0, 11.0, 2.0, 0.60, 0.55, HAM
1492, 96.0, 4.90, 569.0, 0.0, 0.0, 0.0, 6.0, 13.0, 0.0, 0.70, 0.40, HAM
93, 73.0, 4.81, 427.0, 0.0, 3.0, 0.0, 4.0, 12.0, 0.0, 0.68, 0.36, HAM
871, 187.0, 5.24, 1170.0, 0.0, 5.0, 0.0, 5.0, 12.0, 0.0, 0.61, 0.43, HAM
630, 237.0, 4.57, 1322.0, 0.0, 3.0, 0.0, 11.0, 12.0, 2.0, 0.55, 0.49, HAM
2375, 37.0, 5.34, 238.0, 0.0, 2.0, 0.0, 3.0, 13.0, 0.0, 0.70, 0.49, HAM
110, 315.0, 4.49, 1731.0, 46.0, 11.0, 46.0, 26.0, 46.0, 0.0, 0.73, 0.88, SPAM
180, 558.0, 5.24, 3483.0, 0.0, 4.0, 0.0, 14.0, 14.0, 0.0, 0.57, 0.57, HAM
1776, 98.0, 4.97, 588.0, 0.0, 3.0, 0.0, 0.0, 11.0, 2.0, 0.62, 0.55, HAM
1748, 171.0, 4.56, 954.0, 6.0, 0.0, 0.0, 13.0, 15.0, 0.0, 0.64, 0.31, HAM
145, 34.0, 5.14, 212.0, 0.0, 2.0, 0.0, 1.0, 13.0, 0.0, 0.70, 0.45, HAM
615, 668.0, 5.06, 4051.0, 3.0, 1.0, 0.0, 30.0, 14.0, 0.0, 0.66, 0.66, SPAM
1201, 245.0, 4.85, 1435.0, 47.0, 4.0, 10.0, 14.0, 47.0, 1.0, 0.54, 0.59, SPAM
2474, 128.0, 4.96, 766.0, 24.0, 2.0, 64.0, 2.0, 24.0, 0.0, 0.50, 0.57, SPAM
224, 532.0, 4.51, 2935.0, 47.0, 9.0, 11.0, 25.0, 47.0, 0.0, 0.70, 0.81, SPAM
1724, 246.0, 4.09, 1254.0, 0.0, 0.0, 0.0, 21.0, 13.0, 0.0, 0.72, 0.46, HAM
1455, 82.0, 5.05, 499.0, 47.0, 6.0, 10.0, 4.0, 47.0, 0.0, 0.67, 0.67, HAM
308, 53.0, 4.74, 307.0, 0.0, 1.0, 0.0, 8.0, 13.0, 0.0, 0.70, 0.38, HAM
1522, 205.0, 4.45, 1120.0, 48.0, 8.0, 10.0, 7.0, 47.0, 0.0, 0.70, 0.69, HAM
1073, 366.0, 4.63, 2064.0, 94.0, 7.0, 19.0, 24.0, 47.0, 1.0, 0.94, 1.21, SPAM
2352, 114.0, 4.77, 661.0, 2.0, 4.0, 0.0, 8.0, 14.0, 3.0, 0.56, 0.74, SPAM
423, 378.0, 4.89, 2228.0, 50.0, 1.0, 13.0, 15.0, 50.0, 2.0, 0.57, 0.79, SPAM
2400, 1192.0, 4.41, 6446.0, 10.0, 7.0, 0.0, 68.0, 13.0, 2.0, 1.15, 1.37, SPAM
381, 124.0, 3.70, 584.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.84, 0.61, HAM
2050, 93.0, 4.86, 548.0, 0.0, 2.0, 0.0, 5.0, 13.0, 0.0, 0.67, 0.35, HAM
963, 267.0, 4.45, 1458.0, 50.0, 2.0, 10.0, 27.0, 47.0, 0.0, 0.66, 0.65, HAM
1888, 175.0, 4.70, 1001.0, 2.0, 4.0, 0.0, 13.0, 14.0, 1.0, 0.56, 0.28, HAM
2017, 13.0, 5.29, 85.0, 0.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.72, 0.50, HAM
646, 86.0, 5.10, 528.0, 65.0, 1.0, 11.0, 5.0, 65.0, 1.0, 0.90, 0.98, SPAM
483, 648.0, 4.26, 3412.0, 2.0, 7.0, 0.0, 44.0, 15.0, 1.0, 0.74, 0.73, HAM
1301, 172.0, 4.14, 886.0, 47.0, 8.0, 11.0, 15.0, 47.0, 0.0, 0.74, 0.72, HAM
1143, 233.0, 5.51, 1521.0, 56.0, 7.0, 17.0, 12.0, 112.0, 0.0, 1.40, 1.49, SPAM
128, 38.0, 4.00, 192.0, 0.0, 4.0, 0.0, 3.0, 11.0, 0.0, 0.79, 0.50, HAM
2430, 20.0, 5.76, 139.0, 0.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.74, 0.65, HAM
959, 1148.0, 4.38, 6176.0, 56.0, 2.0, 10.0, 111.0, 47.0, 2.0, 1.53, 1.77, SPAM
796, 79.0, 4.41, 430.0, 0.0, 0.0, 0.0, 8.0, 13.0, 0.0, 0.74, 0.41, HAM
222, 129.0, 4.46, 707.0, 0.0, 3.0, 0.0, 5.0, 12.0, 1.0, 0.64, 0.34, HAM
699, 94.0, 3.89, 462.0, 0.0, 0.0, 0.0, 9.0, 10.0, 0.0, 0.81, 0.54, HAM
416, 24.0, 3.56, 111.0, 0.0, 4.0, 0.0, 3.0, 9.0, 0.0, 0.87, 0.66, HAM
312, 91.0, 3.93, 451.0, 0.0, 1.0, 0.0, 12.0, 14.0, 0.0, 0.78, 0.49, HAM
1681, 319.0, 4.36, 1712.0, 8.0, 0.0, 0.0, 31.0, 14.0, 0.0, 0.65, 0.42, HAM
1804, 320.0, 4.38, 1725.0, 1.0, 10.0, 0.0, 10.0, 11.0, 3.0, 0.67, 0.89, SPAM
1342, 58.0, 5.17, 361.0, 47.0, 4.0, 10.0, 5.0, 47.0, 1.0, 0.64, 0.66, SPAM
709, 79.0, 4.03, 399.0, 0.0, 2.0, 0.0, 10.0, 9.0, 0.0, 0.77, 0.48, HAM
456, 1264.0, 4.40, 6833.0, 0.0, 2.0, 0.0, 90.0, 16.0, 2.0, 1.39, 1.56, SPAM
767, 136.0, 4.80, 791.0, 0.0, 1.0, 0.0, 8.0, 14.0, 0.0, 0.66, 0.34, HAM
669, 449.0, 4.30, 2380.0, 0.0, 0.0, 0.0, 19.0, 13.0, 2.0, 0.62, 0.61, HAM
984, 83.0, 4.49, 458.0, 47.0, 2.0, 10.0, 10.0, 47.0, 0.0, 0.70, 0.61, HAM
1346, 155.0, 4.87, 912.0, 47.0, 6.0, 10.0, 6.0, 47.0, 0.0, 0.64, 0.63, HAM
2032, 14.0, 5.40, 93.0, 0.0, 3.0, 0.0, 1.0, 13.0, 0.0, 0.71, 0.52, HAM
605, 99.0, 4.52, 549.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.74, 0.42, HAM
2056, 89.0, 4.06, 452.0, 0.0, 2.0, 0.0, 5.0, 13.0, 0.0, 0.75, 0.45, HAM
1240, 164.0, 4.72, 940.0, 47.0, 4.0, 10.0, 14.0, 47.0, 0.0, 0.62, 0.59, HAM
1118, 146.0, 4.73, 839.0, 47.0, 3.0, 11.0, 10.0, 47.0, 0.0, 0.63, 0.59, HAM
186, 95.0, 4.61, 536.0, 0.0, 4.0, 0.0, 5.0, 13.0, 0.0, 0.67, 0.34, HAM
2196, 62.0, 4.35, 334.0, 2.0, 5.0, 0.0, 6.0, 10.0, 0.0, 0.71, 0.41, HAM
1295, 172.0, 5.08, 1048.0, 0.0, 0.0, 0.0, 2.0, 13.0, 0.0, 0.67, 0.43, HAM
1986, 25.0, 5.19, 158.0, 0.0, 2.0, 0.0, 0.0, 11.0, 1.0, 0.68, 0.48, HAM
1024, 222.0, 4.77, 1284.0, 47.0, 3.0, 10.0, 10.0, 47.0, 1.0, 0.57, 0.58, SPAM
1359, 115.0, 5.22, 719.0, 0.0, 2.0, 0.0, 3.0, 14.0, 2.0, 0.59, 0.57, HAM
1437, 44.0, 4.44, 242.0, 0.0, 3.0, 0.0, 1.0, 8.0, 1.0, 0.71, 0.42, HAM
1425, 115.0, 4.25, 606.0, 2.0, 0.0, 0.0, 11.0, 15.0, 0.0, 0.72, 0.40, HAM
2201, 262.0, 3.81, 1261.0, 0.0, 4.0, 0.0, 18.0, 10.0, 1.0, 0.70, 0.52, HAM
1572, 152.0, 4.86, 893.0, 1.0, 1.0, 0.0, 4.0, 11.0, 0.0, 0.66, 0.36, HAM
89, 204.0, 4.12, 1047.0, 0.0, 3.0, 0.0, 19.0, 14.0, 0.0, 0.68, 0.39, HAM
1788, 80.0, 4.65, 455.0, 0.0, 2.0, 0.0, 0.0, 11.0, 2.0, 0.66, 0.54, HAM
1135, 193.0, 4.50, 1064.0, 49.0, 4.0, 10.0, 14.0, 47.0, 0.0, 0.64, 0.61, HAM
1432, 98.0, 4.36, 528.0, 0.0, 3.0, 0.0, 9.0, 12.0, 0.0, 0.69, 0.36, HAM
486, 53.0, 5.07, 325.0, 0.0, 2.0, 0.0, 1.0, 13.0, 0.0, 0.69, 0.42, HAM
1837, 143.0, 4.15, 739.0, 0.0, 5.0, 0.0, 8.0, 10.0, 0.0, 0.71, 0.43, HAM
1185, 194.0, 4.55, 1079.0, 47.0, 3.0, 11.0, 13.0, 47.0, 0.0, 0.63, 0.59, HAM
2393, 42.0, 4.56, 236.0, 2.0, 4.0, 0.0, 2.0, 10.0, 0.0, 0.71, 0.39, HAM
193, 235.0, 4.50, 1294.0, 0.0, 1.0, 0.0, 12.0, 14.0, 1.0, 0.61, 0.33, HAM
1315, 216.0, 4.38, 1165.0, 4.0, 3.0, 0.0, 10.0, 14.0, 2.0, 0.55, 0.48, HAM
2440, 1490.0, 4.80, 8639.0, 55.0, 3.0, 8.0, 69.0, 47.0, 4.0, 1.44, 1.97, SPAM
2257, 50.0, 4.31, 268.0, 0.0, 2.0, 0.0, 1.0, 13.0, 0.0, 0.75, 0.42, HAM
1838, 197.0, 4.88, 1161.0, 0.0, 4.0, 0.0, 5.0, 15.0, 0.0, 0.60, 0.32, HAM
1912, 92.0, 3.86, 449.0, 0.0, 5.0, 0.0, 7.0, 12.0, 1.0, 0.75, 0.53, HAM
2095, 26.0, 5.41, 170.0, 0.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.71, 0.53, HAM
1127, 399.0, 4.51, 2199.0, 48.0, 2.0, 10.0, 17.0, 47.0, 2.0, 0.55, 0.74, SPAM
42, 83.0, 4.79, 483.0, 65.0, 2.0, 11.0, 5.0, 65.0, 0.0, 0.92, 0.95, SPAM
1148, 88.0, 4.83, 516.0, 49.0, 2.0, 10.0, 11.0, 47.0, 0.0, 0.67, 0.63, HAM
1417, 39.0, 4.45, 215.0, 0.0, 1.0, 0.0, 0.0, 11.0, 0.0, 0.76, 0.43, HAM
1756, 255.0, 4.20, 1329.0, 0.0, 0.0, 0.0, 23.0, 11.0, 0.0, 0.71, 0.45, HAM
561, 317.0, 4.28, 1675.0, 0.0, 1.0, 0.0, 28.0, 16.0, 0.0, 0.67, 0.42, HAM
2118, 140.0, 4.26, 739.0, 4.0, 6.0, 0.0, 16.0, 13.0, 0.0, 0.67, 0.39, HAM
102, 180.0, 4.22, 941.0, 0.0, 6.0, 0.0, 14.0, 13.0, 1.0, 0.65, 0.42, HAM
2022, 91.0, 4.18, 474.0, 0.0, 2.0, 0.0, 6.0, 13.0, 0.0, 0.73, 0.41, HAM
961, 205.0, 4.35, 1100.0, 47.0, 2.0, 10.0, 12.0, 47.0, 1.0, 0.63, 0.60, HAM
1099, 137.0, 4.68, 781.0, 47.0, 1.0, 11.0, 16.0, 47.0, 0.0, 0.66, 0.61, HAM
2417, 55.0, 4.07, 281.0, 0.0, 2.0, 0.0, 7.0, 13.0, 0.0, 0.76, 0.45, HAM
1457, 290.0, 4.24, 1522.0, 2.0, 0.0, 0.0, 23.0, 15.0, 0.0, 0.68, 0.42, HAM
907, 82.0, 3.81, 396.0, 0.0, 2.0, 0.0, 10.0, 10.0, 0.0, 0.80, 0.54, HAM
485, 769.0, 4.25, 4043.0, 2.0, 11.0, 0.0, 57.0, 15.0, 2.0, 0.95, 1.09, SPAM
1820, 70.0, 4.44, 383.0, 0.0, 0.0, 0.0, 2.0, 10.0, 0.0, 0.76, 0.44, HAM
1072, 289.0, 4.54, 1604.0, 47.0, 1.0, 11.0, 20.0, 47.0, 1.0, 0.59, 0.61, SPAM
1079, 163.0, 5.39, 1045.0, 94.0, 2.0, 90.0, 10.0, 47.0, 0.0, 1.01, 1.41, SPAM
2226, 53.0, 4.74, 307.0, 0.0, 2.0, 0.0, 4.0, 13.0, 0.0, 0.70, 0.37, HAM
1639, 118.0, 3.84, 573.0, 0.0, 0.0, 0.0, 9.0, 10.0, 1.0, 0.78, 0.55, HAM
300, 190.0, 4.39, 1027.0, 0.0, 1.0, 0.0, 14.0, 13.0, 0.0, 0.67, 0.35, HAM
2176, 42.0, 5.07, 258.0, 0.0, 4.0, 0.0, 1.0, 13.0, 0.0, 0.69, 0.43, HAM
1829, 152.0, 4.59, 852.0, 10.0, 10.0, 0.0, 21.0, 13.0, 1.0, 0.67, 0.54, HAM
1874, 21.0, 4.59, 120.0, 0.0, 3.0, 0.0, 0.0, 7.0, 0.0, 0.75, 0.43, HAM
1210, 76.0, 4.95, 455.0, 47.0, 3.0, 11.0, 6.0, 47.0, 0.0, 0.66, 0.62, HAM
275, 247.0, 4.69, 1407.0, 2.0, 4.0, 0.0, 13.0, 13.0, 0.0, 0.58, 0.29, HAM
2229, 55.0, 4.14, 285.0, 0.0, 2.0, 0.0, 7.0, 13.0, 0.0, 0.75, 0.43, HAM
409, 66.0, 4.88, 391.0, 0.0, 1.0, 0.0, 6.0, 14.0, 0.0, 0.69, 0.38, HAM
603, 211.0, 4.80, 1226.0, 0.0, 1.0, 0.0, 9.0, 14.0, 1.0, 0.59, 0.32, HAM
237, 55.0, 4.86, 325.0, 0.0, 3.0, 0.0, 1.0, 12.0, 0.0, 0.69, 0.39, HAM
13, 152.0, 4.39, 821.0, 47.0, 4.0, 10.0, 8.0, 47.0, 0.0, 0.67, 0.61, HAM
2074, 90.0, 4.30, 479.0, 0.0, 2.0, 0.0, 7.0, 13.0, 0.0, 0.72, 0.38, HAM
654, 306.0, 4.30, 1625.0, 0.0, 0.0, 0.0, 16.0, 13.0, 0.0, 0.67, 0.41, HAM
2131, 37.0, 4.39, 202.0, 0.0, 2.0, 0.0, 0.0, 13.0, 1.0, 0.72, 0.41, HAM
1966, 29.0, 4.57, 164.0, 0.0, 2.0, 0.0, 1.0, 10.0, 0.0, 0.74, 0.41, HAM
1585, 923.0, 5.64, 6130.0, 58.0, 23.0, 259.0, 31.0, 48.0, 1.0, 2.17, 2.84, SPAM
1434, 170.0, 5.26, 1068.0, 47.0, 4.0, 10.0, 7.0, 47.0, 1.0, 0.57, 0.65, SPAM
744, 55.0, 4.48, 304.0, 0.0, 3.0, 0.0, 4.0, 9.0, 1.0, 0.69, 0.39, HAM
1347, 62.0, 6.19, 450.0, 49.0, 4.0, 10.0, 2.0, 47.0, 0.0, 0.75, 0.96, SPAM
465, 176.0, 5.28, 1109.0, 65.0, 1.0, 14.0, 10.0, 65.0, 0.0, 0.88, 0.99, SPAM
1454, 95.0, 4.84, 558.0, 48.0, 5.0, 10.0, 10.0, 47.0, 0.0, 0.66, 0.63, HAM
395, 116.0, 5.17, 719.0, 48.0, 2.0, 10.0, 5.0, 47.0, 0.0, 0.65, 0.66, SPAM
2321, 110.0, 4.88, 650.0, 0.0, 2.0, 0.0, 4.0, 13.0, 0.0, 0.66, 0.35, HAM
1128, 265.0, 5.35, 1685.0, 9.0, 2.0, 0.0, 13.0, 18.0, 0.0, 0.50, 0.38, HAM
2452, 231.0, 4.39, 1247.0, 0.0, 2.0, 0.0, 21.0, 13.0, 0.0, 0.65, 0.35, HAM
446, 25.0, 4.08, 129.0, 0.0, 0.0, 0.0, 4.0, 11.0, 0.0, 0.82, 0.52, HAM
289, 155.0, 4.95, 925.0, 47.0, 3.0, 11.0, 7.0, 47.0, 0.0, 0.62, 0.60, HAM
1490, 152.0, 4.18, 790.0, 0.0, 0.0, 0.0, 13.0, 13.0, 0.0, 0.73, 0.43, HAM
683, 111.0, 4.64, 629.0, 0.0, 1.0, 0.0, 6.0, 12.0, 0.0, 0.69, 0.36, HAM
2291, 19.0, 5.70, 131.0, 0.0, 2.0, 0.0, 0.0, 13.0, 0.0, 0.73, 0.63, HAM
2004, 83.0, 4.81, 485.0, 0.0, 2.0, 0.0, 3.0, 13.0, 0.0, 0.68, 0.36, HAM
1086, 209.0, 4.38, 1126.0, 47.0, 1.0, 11.0, 15.0, 47.0, 0.0, 0.67, 0.61, HAM
1191, 171.0, 4.80, 995.0, 47.0, 1.0, 11.0, 15.0, 47.0, 0.0, 0.64, 0.60, HAM
1161, 371.0, 4.81, 2157.0, 48.0, 2.0, 10.0, 29.0, 47.0, 2.0, 0.55, 0.76, SPAM
